periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,EmpTotal,Payroll,sEmpTotal,sPayroll
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,448,Clothing and Clothing Accessories Stores,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,18352,72443917.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,7095,36333906.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,452,General Merchandise Stores,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,34766,152382744.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,453,Miscellaneous Store Retailers,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,10349,61072954.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,454,Nonstore Retailers,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,2984,31340743.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,481,Air Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,4688,94510397.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,482,Rail Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,,67632.0,5,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,483,Water Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,896,18763353.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,484,Truck Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,10546,115136452.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,485,Transit and Ground Passenger Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,10067,89978524.0,1,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,486,Pipeline Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,70,1665292.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,487,Scenic and Sightseeing Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,504,2109181.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,488,Support Activities for Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,8117,73748894.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,491,Postal Service,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,28,189519.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,492,Couriers and Messengers,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,7500,75376336.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,493,Warehousing and Storage,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,16662,160432545.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,511,Publishing Industries (except Internet),A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,5486,116223939.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,512,Motion Picture and Sound Recording Industries,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,2818,14691317.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,515,Broadcasting (except Internet),A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,1737,34191270.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,517,Telecommunications,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,7384,139219750.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,518,"Data Processing, Hosting, and Related Services",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,2058,55475389.0,1,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,519,Other Information Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,3872,47136111.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,521,Monetary Authorities-Central Bank,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,160,3205297.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,522,Credit Intermediation and Related Activities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,22076,391442427.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,14486,430043431.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,524,Insurance Carriers and Related Activities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,22648,418097422.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,525,"Funds, Trusts, and Other Financial Vehicles",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,405,3520416.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,531,Real Estate,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,18488,248735158.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,532,Rental and Leasing Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,7893,91044283.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,216,3595470.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,541,"Professional, Scientific, and Technical Services",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,141766,2938402836.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,551,Management of Companies and Enterprises,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,15894,268533599.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,561,Administrative and Support Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,129785,939629526.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,562,Waste Management and Remediation Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,5634,63697710.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,611,Educational Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,133752,1639885327.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,621,Ambulatory Health Care Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,82327,1169169359.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,622,Hospitals,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,70205,1031012402.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,623,Nursing and Residential Care Facilities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,42935,328656908.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,624,Social Assistance,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,32344,213370403.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,711,"Performing Arts, Spectator Sports, and Related Industries",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,7385,156261529.0,1,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,712,"Museums, Historical Sites, and Similar Institutions",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,1811,14037034.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,713,"Amusement, Gambling, and Recreation Industries",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,29353,140458274.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,721,Accommodation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,11685,71859193.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,722,Food Services and Drinking Places,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,136783,522669289.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,811,Repair and Maintenance,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,15888,160045539.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,812,Personal and Laundry Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,20134,122931957.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,15264,157864236.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,814,Private Households,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,2320,12708047.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,921,"Executive, Legislative, and Other General Government Support",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,30230,432368403.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,922,"Justice, Public Order, and Safety Activities",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,19226,263462543.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,923,Administration of Human Resource Programs,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,13253,162791402.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,924,Administration of Environmental Quality Programs,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,4261,50550403.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,925,"Administration of Housing Programs, Urban Planning, and Community Development",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,1634,21469642.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,926,Administration of Economic Programs,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,8352,109940542.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,928,National Security and International Affairs,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,3,,3085660.0,5,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,111,Crop Production,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,1400,11570892.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,112,Animal Production and Aquaculture,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,310,2555974.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,113,Forestry and Logging,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,14,103995.0,1,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,114,"Fishing, Hunting and Trapping",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,6,58681.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,115,Support Activities for Agriculture and Forestry,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,457,4660245.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,212,Mining (except Oil and Gas),A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,267,4829678.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,213,Support Activities for Mining,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,167,2196523.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,221,Utilities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,5482,147478866.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,236,Construction of Buildings,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,18087,281851055.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,237,Heavy and Civil Engineering Construction,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,10343,164745837.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,238,Specialty Trade Contractors,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,60478,855475165.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,311,Food Manufacturing,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,9960,131333749.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,312,Beverage and Tobacco Product Manufacturing,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,1538,18429174.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,313,Textile Mills,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,172,2297979.0,1,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,314,Textile Product Mills,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,510,4909287.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,315,Apparel Manufacturing,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,938,8526571.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,316,Leather and Allied Product Manufacturing,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,174,1897953.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,321,Wood Product Manufacturing,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,1179,12204513.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,322,Paper Manufacturing,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,837,10990827.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,323,Printing and Related Support Activities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,4,3599,45223737.0,1,1
